A,label
5.42,stress
5.75,stress
5.66,stress
4.99,stress
3.81,stress
2.28,stress
0.66,stress
0.59,stress
0.9,stress
1.18,stress
1.46,stress
1.78,stress
2.12,stress
2.44,stress
2.62,stress
2.59,stress
2.34,stress
1.91,stress
1.36,stress
0.68,stress
0.57,stress
0.91,stress
0.86,stress
0.53,stress
0.62,stress
0.63,stress
0.68,stress
0.76,stress
0.77,stress
0.58,stress
1.19,stress
1.75,stress
2.09,stress
2.24,stress
2.27,stress
2.35,stress
2.63,stress
3.13,stress
3.8,stress
4.44,stress
4.89,stress
5.02,stress
4.82,stress
4.32,stress
3.57,stress
2.66,stress
1.63,stress
0.64,stress
0.73,stress
1.44,stress
2.16,stress
2.81,stress
3.3,stress
3.55,stress
3.49,stress
3.18,stress
2.73,stress
2.27,stress
1.89,stress
1.57,stress
1.23,stress
0.79,stress
1.1,stress
1.54,stress
1.67,stress
1.49,stress
1.09,stress
0.61,stress
0.85,stress
2.03,stress
2.89,stress
3.41,stress
3.53,stress
3.28,stress
2.71,stress
1.96,stress
1.18,stress
0.68,stress
0.7,stress
0.95,stress
1.25,stress
1.22,stress
0.85,stress
1.03,stress
2.2,stress
3.26,stress
4.07,stress
4.55,stress
4.6,stress
4.19,stress
3.31,stress
2.06,stress
0.62,stress
1.22,stress
1.95,stress
2.37,stress
2.39,stress
2.01,stress
1.29,stress
0.55,stress
1.33,stress
2.17,stress
2.78,stress
2.96,stress
2.66,stress
1.98,stress
1.15,stress
0.76,stress
0.94,stress
0.94,stress
0.78,stress
0.54,stress
0.65,stress
1.01,stress
1.56,stress
2.27,stress
3.03,stress
3.69,stress
4.05,stress
4.03,stress
3.63,stress
2.95,stress
2.1,stress
1.22,stress
0.58,stress
0.91,stress
1.21,stress
1.35,stress
1.29,stress
1.13,stress
0.98,stress
0.91,stress
0.94,stress
1.05,stress
1.19,stress
1.33,stress
1.45,stress
1.52,stress
1.56,stress
1.57,stress
1.56,stress
1.53,stress
1.47,stress
1.32,stress
1.03,stress
0.58,stress
0.77,stress
1.24,stress
1.56,stress
1.7,stress
1.64,stress
1.39,stress
0.94,stress
0.66,stress
0.73,stress
1.01,stress
1.65,stress
2.56,stress
3.51,stress
4.21,stress
4.51,stress
4.37,stress
3.94,stress
3.36,stress
2.74,stress
2.13,stress
1.52,stress
0.83,stress
1.2,stress
2.43,stress
3.68,stress
4.83,stress
5.76,stress
6.35,stress
6.57,stress
6.4,stress
5.91,stress
5.23,stress
4.53,stress
3.93,stress
3.42,stress
2.9,stress
2.22,stress
1.27,stress
0.95,stress
1.61,stress
2.16,stress
2.53,stress
2.74,stress
2.89,stress
3.02,stress
3.14,stress
3.22,stress
3.19,stress
3.04,stress
2.82,stress
2.61,stress
2.48,stress
2.4,stress
2.32,stress
2.18,stress
1.97,stress
1.73,stress
1.56,stress
1.54,stress
1.68,stress
1.96,stress
2.28,stress
2.54,stress
2.72,stress
2.77,stress
2.73,stress
2.56,stress
2.24,stress
1.74,stress
1.07,stress
1.2,stress
1.9,stress
2.53,stress
2.95,stress
3.07,stress
2.9,stress
2.54,stress
2.14,stress
1.81,stress
1.58,stress
1.35,stress
1.03,stress
0.51,stress
1.42,stress
2.31,stress
3.1,stress
3.76,stress
4.26,stress
4.6,stress
4.81,stress
4.88,stress
4.81,stress
4.57,stress
4.14,stress
3.51,stress
2.74,stress
1.9,stress
1.06,stress
1.39,stress
2.6,stress
3.52,stress
3.93,stress
3.71,stress
2.83,stress
1.45,stress
0.51,stress
0.77,stress
0.93,stress
1.04,stress
1.16,stress
1.35,stress
1.64,stress
2.02,stress
2.48,stress
2.92,stress
3.21,stress
3.31,stress
3.16,stress
2.82,stress
2.38,stress
1.92,stress
1.48,stress
1.03,stress
0.54,stress
0.73,stress
1.24,stress
1.54,stress
1.56,stress
1.37,stress
1.11,stress
0.86,stress
0.67,stress
0.57,stress
0.58,stress
0.78,stress
1.2,stress
1.81,stress
2.51,stress
3.16,stress
3.62,stress
3.88,stress
3.99,stress
4.0,stress
3.96,stress
3.81,stress
3.47,stress
2.86,stress
1.96,stress
0.82,stress
0.85,stress
1.87,stress
2.95,stress
3.94,stress
4.64,stress
4.88,stress
4.51,stress
3.5,stress
1.9,stress
0.79,stress
1.69,stress
2.56,stress
3.32,stress
3.97,stress
4.52,stress
4.99,stress
5.36,stress
5.52,stress
5.36,stress
4.84,stress
4.04,stress
3.13,stress
2.31,stress
1.73,stress
1.35,stress
1.07,stress
0.77,stress
0.88,stress
1.45,stress
1.84,stress
1.91,stress
1.7,stress
1.37,stress
1.13,stress
1.07,stress
1.15,stress
1.18,stress
1.03,stress
0.7,stress
0.65,stress
0.99,stress
1.1,stress
1.13,stress
1.24,stress
1.56,stress
2.04,stress
2.48,stress
2.69,stress
2.57,stress
2.2,stress
1.82,stress
1.69,stress
1.93,stress
2.44,stress
2.97,stress
3.27,stress
3.21,stress
2.87,stress
2.43,stress
2.1,stress
1.95,stress
1.86,stress
1.67,stress
1.25,stress
0.66,stress
0.65,stress
0.91,stress
0.99,stress
0.96,stress
0.93,stress
0.94,stress
0.99,stress
1.02,stress
0.95,stress
0.72,stress
0.69,stress
0.97,stress
1.31,stress
1.68,stress
1.98,stress
2.11,stress
1.97,stress
1.53,stress
0.9,stress
1.2,stress
1.99,stress
2.46,stress
2.57,stress
2.43,stress
2.16,stress
1.86,stress
1.53,stress
1.16,stress
0.76,stress
0.61,stress
0.94,stress
1.38,stress
1.86,stress
2.28,stress
2.49,stress
2.39,stress
1.99,stress
1.41,stress
0.85,stress
0.51,stress
0.51,stress
0.73,stress
0.97,stress
1.02,stress
0.84,stress
0.51,stress
1.05,stress
1.44,stress
1.56,stress
1.39,stress
1.02,stress
0.67,stress
0.63,stress
0.78,stress
0.8,stress
0.7,stress
0.57,stress
0.53,stress
0.64,stress
0.85,stress
1.0,stress
0.93,stress
0.54,stress
0.73,stress
1.15,stress
1.4,stress
1.44,stress
1.26,stress
0.91,stress
1.59,stress
2.96,stress
4.3,stress
5.39,stress
6.08,stress
6.35,stress
6.3,stress
6.04,stress
5.7,stress
5.29,stress
4.84,stress
4.31,stress
3.63,stress
2.76,stress
1.7,stress
1.42,stress
2.15,stress
2.61,stress
2.84,stress
2.86,stress
2.7,stress
2.35,stress
1.78,stress
0.99,stress
0.87,stress
1.38,stress
2.04,stress
2.8,stress
3.51,stress
3.99,stress
4.09,stress
3.78,stress
3.13,stress
2.27,stress
1.38,stress
0.53,stress
0.55,stress
0.96,stress
1.11,stress
1.01,stress
0.69,stress
0.6,stress
0.86,stress
0.97,stress
0.97,stress
0.96,stress
1.12,stress
1.54,stress
2.21,stress
2.99,stress
3.66,stress
4.03,stress
3.96,stress
3.48,stress
2.67,stress
1.71,stress
0.77,stress
1.41,stress
2.21,stress
2.65,stress
2.71,stress
2.47,stress
2.12,stress
1.86,stress
1.83,stress
2.02,stress
2.29,stress
2.48,stress
2.39,stress
1.97,stress
1.26,stress
1.22,stress
2.14,stress
2.89,stress
3.3,stress
3.34,stress
3.05,stress
2.59,stress
2.05,stress
1.48,stress
0.91,stress
0.53,stress
1.1,stress
1.36,stress
1.23,stress
0.85,stress
0.74,stress
0.77,stress
0.95,stress
1.48,stress
1.91,stress
2.23,stress
2.43,stress
2.54,stress
2.6,stress
2.62,stress
2.6,stress
2.5,stress
2.33,stress
2.12,stress
1.91,stress
1.71,stress
1.48,stress
1.16,stress
0.68,stress
0.75,stress
1.16,stress
1.51,stress
1.64,stress
1.48,stress
1.12,stress
0.69,stress
0.74,stress
1.01,stress
1.12,stress
1.14,stress
1.09,stress
1.06,stress
1.03,stress
0.94,stress
0.73,stress
0.74,stress
1.16,stress
1.25,stress
1.1,stress
0.85,stress
0.61,stress
1.15,stress
2.04,stress
2.71,stress
3.1,stress
3.26,stress
3.25,stress
3.2,stress
3.1,stress
2.96,stress
2.75,stress
2.43,stress
2.02,stress
1.53,stress
1.05,stress
0.63,stress
0.55,stress
0.77,stress
0.89,stress
0.78,stress
1.02,stress
1.57,stress
1.93,stress
2.17,stress
2.39,stress
2.65,stress
2.88,stress
2.92,stress
2.64,stress
2.02,stress
1.17,stress
1.06,stress
1.43,stress
1.29,stress
0.79,stress
0.75,stress
1.42,stress
2.0,stress
2.57,stress
3.17,stress
3.78,stress
4.34,stress
4.72,stress
4.83,stress
4.62,stress
4.18,stress
3.58,stress
2.93,stress
2.25,stress
1.58,stress
0.88,stress
0.83,stress
1.76,stress
2.63,stress
3.45,stress
4.24,stress
4.93,stress
5.42,stress
5.58,stress
5.35,stress
4.76,stress
3.93,stress
3.07,stress
2.25,stress
1.52,stress
0.8,stress
0.7,stress
1.05,stress
1.13,stress
0.96,stress
0.58,stress
0.87,stress
1.42,stress
2.13,stress
2.97,stress
3.79,stress
4.39,stress
4.61,stress
4.49,stress
4.2,stress
3.9,stress
3.66,stress
3.34,stress
2.72,stress
1.64,stress
1.52,stress
3.02,stress
4.46,stress
5.71,stress
6.65,stress
7.24,stress
7.52,stress
7.53,stress
7.29,stress
6.76,stress
5.9,stress
4.71,stress
3.37,stress
2.11,stress
1.15,stress
0.61,stress
0.79,stress
1.18,stress
1.62,stress
2.18,stress
2.82,stress
3.46,stress
3.93,stress
4.12,stress
4.05,stress
3.9,stress
3.85,stress
4.01,stress
4.35,stress
4.63,stress
4.66,stress
4.29,stress
3.63,stress
2.85,stress
2.18,stress
1.63,stress
1.11,stress
1.62,stress
2.97,stress
4.01,stress
4.59,stress
4.79,stress
4.76,stress
4.71,stress
4.72,stress
4.75,stress
4.65,stress
4.27,stress
3.58,stress
2.64,stress
1.65,stress
0.78,stress
0.92,stress
1.14,stress
1.04,stress
0.8,stress
0.55,stress
0.57,stress
0.7,stress
0.79,stress
0.87,stress
1.01,stress
1.31,stress
1.79,stress
2.36,stress
2.91,stress
3.24,stress
3.27,stress
2.94,stress
2.35,stress
1.66,stress
1.04,stress
0.62,stress
0.78,stress
1.22,stress
1.73,stress
2.18,stress
2.51,stress
2.71,stress
2.95,stress
3.36,stress
4.03,stress
4.86,stress
5.63,stress
6.08,stress
6.05,stress
5.62,stress
4.98,stress
4.45,stress
4.2,stress
4.25,stress
4.45,stress
4.6,stress
4.58,stress
4.38,stress
4.1,stress
3.83,stress
3.57,stress
3.24,stress
2.77,stress
2.14,stress
1.42,stress
0.78,stress
0.53,stress
0.9,stress
1.22,stress
1.39,stress
1.35,stress
1.12,stress
0.76,stress
0.95,stress
1.59,stress
2.22,stress
2.7,stress
3.0,stress
3.12,stress
3.11,stress
3.0,stress
2.77,stress
2.38,stress
1.84,stress
1.21,stress
0.62,stress
1.02,stress
1.6,stress
1.99,stress
2.02,stress
1.61,stress
0.87,stress
0.51,stress
0.8,stress
0.68,stress
0.97,stress
1.79,stress
2.37,stress
2.58,stress
2.51,stress
2.25,stress
1.9,stress
1.43,stress
0.78,stress
0.94,stress
1.03,stress
0.78,stress
1.09,stress
1.98,stress
2.72,stress
3.31,stress
3.86,stress
4.44,stress
5.09,stress
5.7,stress
6.06,stress
6.0,stress
5.42,stress
4.45,stress
3.33,stress
2.33,stress
1.63,stress
1.22,stress
0.98,stress
0.75,stress
0.56,stress
1.44,stress
2.44,stress
3.44,stress
4.29,stress
4.9,stress
5.26,stress
5.37,stress
5.31,stress
5.09,stress
4.73,stress
4.24,stress
3.63,stress
2.98,stress
2.31,stress
1.65,stress
0.96,stress
1.25,stress
1.75,stress
1.83,stress
1.66,stress
1.51,stress
1.67,stress
2.23,stress
3.12,stress
4.07,stress
4.73,stress
4.82,stress
4.29,stress
3.37,stress
2.35,stress
1.59,stress
1.25,stress
1.31,stress
1.63,stress
2.03,stress
2.38,stress
2.6,stress
2.69,stress
2.63,stress
2.42,stress
1.99,stress
1.3,stress
1.07,stress
2.25,stress
3.25,stress
3.97,stress
4.39,stress
4.53,stress
4.51,stress
4.54,stress
4.77,stress
5.26,stress
5.88,stress
6.4,stress
6.55,stress
6.17,stress
5.29,stress
4.04,stress
2.65,stress
1.33,stress
0.71,stress
1.12,stress
1.43,stress
1.68,stress
1.98,stress
2.38,stress
2.87,stress
3.36,stress
3.66,stress
3.64,stress
3.23,stress
2.53,stress
1.72,stress
1.04,stress
0.59,stress
0.59,stress
0.75,stress
0.99,stress
1.28,stress
1.51,stress
1.54,stress
1.25,stress
0.62,stress
0.79,stress
1.65,stress
2.22,stress
2.46,stress
2.47,stress
2.32,stress
2.08,stress
1.75,stress
1.3,stress
0.69,stress
1.13,stress
1.53,stress
1.48,stress
1.11,stress
0.69,stress
0.69,stress
1.24,stress
2.0,stress
2.77,stress
3.44,stress
4.0,stress
4.47,stress
4.9,stress
5.29,stress
5.58,stress
5.72,stress
5.68,stress
5.44,stress
4.97,stress
4.29,stress
3.37,stress
2.28,stress
1.08,stress
0.56,stress
0.84,stress
0.97,stress
1.06,stress
1.21,stress
1.38,stress
1.48,stress
1.37,stress
0.99,stress
0.92,stress
1.66,stress
2.11,stress
2.0,stress
1.32,stress
0.58,stress
1.39,stress
2.02,stress
2.41,stress
2.53,stress
2.43,stress
2.18,stress
1.88,stress
1.61,stress
1.42,stress
1.27,stress
1.14,stress
0.95,stress
0.63,stress
0.6,stress
1.19,stress
1.47,stress
1.25,stress
0.57,stress
0.81,stress
1.59,stress
2.13,stress
2.32,stress
2.17,stress
1.78,stress
1.32,stress
0.96,stress
0.81,stress
0.85,stress
0.94,stress
0.91,stress
0.68,stress
0.93,stress
1.46,stress
1.88,stress
2.15,stress
2.26,stress
2.21,stress
2.03,stress
1.73,stress
1.35,stress
0.98,stress
0.7,stress
0.66,stress
0.94,stress
1.53,stress
2.28,stress
2.9,stress
3.15,stress
2.88,stress
2.18,stress
1.25,stress
0.99,stress
1.47,stress
1.63,stress
1.44,stress
1.05,stress
0.69,stress
0.58,stress
0.75,stress
1.05,stress
1.21,stress
1.04,stress
0.68,stress
1.32,stress
2.04,stress
2.7,stress
3.16,stress
3.32,stress
3.28,stress
3.21,stress
3.27,stress
3.52,stress
3.83,stress
4.03,stress
4.02,stress
3.82,stress
3.57,stress
3.4,stress
3.35,stress
3.28,stress
3.05,stress
2.53,stress
1.76,stress
0.9,stress
0.72,stress
2.05,stress
3.23,stress
4.17,stress
4.78,stress
4.93,stress
4.61,stress
3.9,stress
3.03,stress
2.17,stress
1.52,stress
1.06,stress
0.7,stress
0.73,stress
1.88,stress
2.81,stress
3.59,stress
4.31,stress
4.97,stress
5.49,stress
5.74,stress
5.61,stress
5.11,stress
4.33,stress
3.47,stress
2.69,stress
2.19,stress
2.02,stress
2.17,stress
2.5,stress
2.82,stress
3.0,stress
2.94,stress
2.7,stress
2.38,stress
2.1,stress
1.88,stress
1.68,stress
1.43,stress
1.02,stress
0.79,stress
1.41,stress
1.93,stress
2.48,stress
3.12,stress
3.8,stress
4.41,stress
4.85,stress
5.05,stress
4.98,stress
4.64,stress
4.01,stress
3.14,stress
2.14,stress
1.19,stress
1.32,stress
2.28,stress
3.09,stress
3.83,stress
4.55,stress
5.24,stress
5.85,stress
6.3,stress
6.49,stress
6.31,stress
5.73,stress
4.8,stress
3.61,stress
2.35,stress
1.21,stress
0.79,stress
1.23,stress
1.42,stress
1.21,stress
0.52,stress
1.35,stress
2.05,stress
2.51,stress
2.67,stress
2.51,stress
2.05,stress
1.42,stress
0.75,stress
0.6,stress
0.63,stress
0.74,stress
0.75,stress
0.91,stress
1.46,stress
2.04,stress
2.55,stress
2.92,stress
3.1,stress
3.08,stress
2.84,stress
2.43,stress
1.92,stress
1.36,stress
0.83,stress
0.97,stress
1.84,stress
2.87,stress
4.02,stress
5.12,stress
6.0,stress
6.45,stress
6.37,stress
5.73,stress
4.72,stress
3.61,stress
2.68,stress
2.16,stress
2.08,stress
2.32,stress
2.69,stress
2.97,stress
3.02,stress
2.82,stress
2.38,stress
1.78,stress
1.11,stress
0.63,stress
2.02,stress
3.08,stress
3.76,stress
4.03,stress
3.91,stress
3.46,stress
2.81,stress
2.08,stress
1.4,stress
0.79,stress
0.99,stress
2.22,stress
3.46,stress
4.48,stress
5.18,stress
5.51,stress
5.55,stress
5.45,stress
5.32,stress
5.25,stress
5.21,stress
5.13,stress
4.89,stress
4.43,stress
3.76,stress
2.97,stress
2.2,stress
1.57,stress
1.11,stress
0.77,stress
1.77,stress
3.32,stress
4.55,stress
5.38,stress
5.83,stress
5.95,stress
5.86,stress
5.66,stress
5.44,stress
5.25,stress
5.1,stress
4.99,stress
4.9,stress
4.86,stress
4.79,stress
4.67,stress
4.39,stress
3.85,stress
3.02,stress
1.91,stress
0.69,stress
1.95,stress
2.98,stress
3.45,stress
3.47,stress
3.13,stress
2.63,stress
2.16,stress
1.83,stress
1.71,stress
1.8,stress
2.06,stress
2.37,stress
2.69,stress
2.93,stress
3.06,stress
3.05,stress
2.88,stress
2.58,stress
2.15,stress
1.68,stress
1.21,stress
0.82,stress
0.57,stress
0.52,stress
1.98,stress
2.89,stress
3.24,stress
3.21,stress
3.08,stress
3.1,stress
3.32,stress
3.61,stress
3.76,stress
3.67,stress
3.34,stress
2.94,stress
2.61,stress
2.39,stress
2.24,stress
2.05,stress
1.75,stress
1.4,stress
1.11,stress
0.94,stress
0.9,stress
0.84,stress
0.61,stress
0.58,stress
1.51,stress
2.16,stress
2.57,stress
2.79,stress
2.9,stress
2.92,stress
2.84,stress
2.62,stress
2.29,stress
1.95,stress
1.75,stress
1.76,stress
1.98,stress
2.29,stress
2.47,stress
2.42,stress
2.09,stress
1.58,stress
1.01,stress
2.13,stress
3.83,stress
5.31,stress
6.45,stress
7.24,stress
7.65,stress
7.72,stress
7.48,stress
7.02,stress
6.37,stress
5.57,stress
4.65,stress
3.65,stress
2.68,stress
1.84,stress
1.21,stress
0.81,stress
0.57,stress
1.73,stress
3.49,stress
4.85,stress
5.76,stress
6.16,stress
6.15,stress
5.86,stress
5.45,stress
5.04,stress
4.62,stress
4.17,stress
3.59,stress
2.88,stress
2.1,stress
1.35,stress
0.67,stress
2.01,stress
3.23,stress
3.9,stress
4.2,stress
4.29,stress
4.24,stress
4.05,stress
3.69,stress
3.17,stress
2.57,stress
2.03,stress
1.64,stress
1.46,stress
1.41,stress
1.41,stress
1.38,stress
1.24,stress
0.96,stress
0.52,stress
1.62,stress
3.32,stress
4.69,stress
5.66,stress
6.31,stress
6.71,stress
6.9,stress
6.81,stress
6.36,stress
5.51,stress
4.32,stress
2.99,stress
1.71,stress
0.66,stress
1.44,stress
3.35,stress
5.05,stress
6.27,stress
6.86,stress
6.82,stress
6.26,stress
5.38,stress
4.32,stress
3.24,stress
2.22,stress
1.34,stress
0.68,stress
0.56,stress
0.81,stress
1.0,stress
1.08,stress
1.03,stress
0.82,stress
1.51,stress
2.93,stress
4.16,stress
5.08,stress
5.62,stress
5.85,stress
5.86,stress
5.76,stress
5.58,stress
5.29,stress
4.84,stress
4.19,stress
3.42,stress
2.62,stress
1.97,stress
1.52,stress
1.23,stress
0.98,stress
0.63,stress
1.54,stress
3.45,stress
4.98,stress
5.98,stress
6.35,stress
6.1,stress
5.33,stress
4.17,stress
2.86,stress
1.62,stress
0.65,stress
1.45,stress
3.09,stress
4.56,stress
5.74,stress
6.58,stress
7.1,stress
7.29,stress
7.22,stress
6.92,stress
6.44,stress
5.79,stress
5.03,stress
4.18,stress
3.3,stress
2.46,stress
1.73,stress
1.17,stress
0.75,stress
1.89,stress
3.37,stress
4.58,stress
5.41,stress
5.76,stress
5.57,stress
4.97,stress
4.08,stress
3.16,stress
2.32,stress
1.63,stress
1.0,stress
0.73,stress
2.73,stress
4.58,stress
6.1,stress
7.24,stress
8.03,stress
8.55,stress
8.82,stress
8.84,stress
8.54,stress
7.89,stress
6.99,stress
5.97,stress
5.07,stress
4.44,stress
4.15,stress
4.08,stress
4.06,stress
3.85,stress
3.33,stress
2.51,stress
1.53,stress
0.58,stress
1.06,stress
2.45,stress
3.61,stress
4.39,stress
4.66,stress
4.45,stress
3.89,stress
3.25,stress
2.7,stress
2.29,stress
1.93,stress
1.46,stress
0.88,stress
1.17,stress
1.89,stress
2.39,stress
2.57,stress
2.44,stress
2.04,stress
1.49,stress
0.9,stress
1.18,stress
2.17,stress
2.66,stress
2.8,stress
2.78,stress
2.79,stress
2.94,stress
3.17,stress
3.41,stress
3.56,stress
3.58,stress
3.43,stress
3.11,stress
2.61,stress
1.94,stress
1.15,stress
1.64,stress
3.08,stress
4.13,stress
4.69,stress
4.75,stress
4.44,stress
3.9,stress
3.29,stress
2.67,stress
2.08,stress
1.47,stress
0.89,stress
0.69,stress
0.76,stress
0.62,stress
1.0,stress
2.16,stress
2.94,stress
3.41,stress
3.75,stress
4.16,stress
4.7,stress
5.26,stress
5.66,stress
5.69,stress
5.34,stress
4.68,stress
3.95,stress
3.34,stress
2.91,stress
2.62,stress
2.3,stress
1.8,stress
1.02,stress
1.52,stress
2.63,stress
3.39,stress
3.84,stress
4.14,stress
4.41,stress
4.66,stress
4.79,stress
4.68,stress
4.27,stress
3.62,stress
2.91,stress
2.31,stress
1.86,stress
1.54,stress
1.24,stress
0.87,stress
0.55,stress
2.49,stress
4.04,stress
5.07,stress
5.6,stress
5.73,stress
5.51,stress
5.0,stress
4.23,stress
3.28,stress
2.21,stress
1.15,stress
1.7,stress
3.2,stress
4.42,stress
5.19,stress
5.47,stress
5.36,stress
5.01,stress
4.58,stress
4.13,stress
3.65,stress
3.17,stress
2.73,stress
2.45,stress
2.38,stress
2.54,stress
2.78,stress
2.93,stress
2.83,stress
2.43,stress
1.77,stress
0.93,stress
1.39,stress
2.41,stress
3.36,stress
4.13,stress
4.6,stress
4.72,stress
4.47,stress
3.93,stress
3.16,stress
2.31,stress
1.5,stress
0.89,stress
0.62,stress
0.69,stress
1.04,stress
1.46,stress
1.77,stress
1.83,stress
1.63,stress
1.21,stress
0.69,stress
0.8,stress
2.33,stress
3.69,stress
4.64,stress
5.08,stress
5.02,stress
4.57,stress
3.86,stress
3.06,stress
2.25,stress
1.55,stress
1.04,stress
0.8,stress
0.83,stress
1.03,stress
1.24,stress
1.31,stress
1.18,stress
0.88,stress
0.56,stress
1.06,stress
2.14,stress
2.85,stress
3.12,stress
2.94,stress
2.46,stress
1.81,stress
1.14,stress
0.6,stress
0.71,stress
1.16,stress
1.62,stress
1.99,stress
2.23,stress
2.41,stress
2.55,stress
2.69,stress
2.77,stress
2.64,stress
2.17,stress
1.29,stress
1.31,stress
2.39,stress
3.18,stress
3.72,stress
4.08,stress
4.28,stress
4.33,stress
4.19,stress
3.85,stress
3.39,stress
2.85,stress
2.3,stress
1.79,stress
1.34,stress
1.02,stress
0.9,stress
1.04,stress
1.41,stress
1.87,stress
2.25,stress
2.38,stress
2.21,stress
1.8,stress
1.25,stress
0.67,stress
1.12,stress
3.06,stress
4.57,stress
5.55,stress
6.04,stress
6.14,stress
5.99,stress
5.66,stress
5.16,stress
4.52,stress
3.78,stress
3.04,stress
2.39,stress
1.9,stress
1.52,stress
1.15,stress
0.67,stress
1.87,stress
3.24,stress
4.26,stress
4.86,stress
5.09,stress
5.01,stress
4.71,stress
4.3,stress
3.87,stress
3.45,stress
3.03,stress
2.56,stress
1.95,stress
1.18,stress
0.58,stress
0.68,stress
0.54,stress
1.01,stress
1.75,stress
2.36,stress
2.74,stress
2.84,stress
2.59,stress
2.04,stress
1.26,stress
0.75,stress
1.04,stress
0.71,stress
2.18,stress
3.74,stress
5.03,stress
6.02,stress
6.66,stress
6.85,stress
6.54,stress
5.75,stress
4.65,stress
3.51,stress
2.55,stress
1.96,stress
1.74,stress
1.86,stress
2.22,stress
2.71,stress
3.2,stress
3.54,stress
3.57,stress
3.22,stress
2.56,stress
1.66,stress
0.71,stress
1.36,stress
3.18,stress
4.71,stress
5.81,stress
6.43,stress
6.62,stress
6.46,stress
5.97,stress
5.17,stress
4.08,stress
2.78,stress
1.41,stress
0.57,stress
1.78,stress
2.83,stress
3.68,stress
4.34,stress
4.8,stress
5.01,stress
4.92,stress
4.52,stress
3.94,stress
3.3,stress
2.82,stress
2.59,stress
2.61,stress
2.74,stress
2.79,stress
2.63,stress
2.23,stress
1.62,stress
0.87,stress
0.95,stress
2.26,stress
3.21,stress
3.78,stress
3.95,stress
3.77,stress
3.33,stress
2.71,stress
2.06,stress
1.53,stress
1.22,stress
1.14,stress
1.25,stress
1.39,stress
1.45,stress
